brand_name,model_name,wurfl_device_id,wurfl_fall_back,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
Motorola,A835,mot_a835_ver1_sub702018i,mot_a835_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,Ti260,mot_ti260_ver1_sub419_4119ixxxx,mot_ti260_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Motorola,C155,motorola_c155_ver1_sub6227,motorola_c155_ver1,2,0,0,2,0,0,0,0,,,,2003_january,Openwave Mobile Browser
Motorola,C168,mot_c168_ver1_sub00,mot_c168_ver1,2,0,0,2,0,0,0,0,,,,2002_january,
Motorola,C350,mot_c350_ver1_subg090435r,mot_c350_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,C350M,mot_c350m_ver1_subg090423r,mot_c350m_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,C350M,mot_c350m_ver1_subg090478r,mot_c350m_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,C380,mot_c380_ver1_sub0bd109r,mot_c380_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,C975,mot_c975_ver1_sub801202i,mot_c975_ver1,1,0,0,1,0,0,0,0,Tyax,,,2002_january,Motorola Internet Browser
Motorola,E398,mot_e398_ver1_sub031701,mot_e398_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,E680,mot_e680_ver1_subr51g0f24a1p,mot_e680_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,E1,mot_rockre1_ver1_sub0e301er,mot_e1_ver1_subitunes,1,0,0,1,0,0,0,0,RokR,,,2005_january,Motorola Internet Browser
Motorola,E1000,mot_e1000_ver1_sub800e01i,mot_e1000_ver1,4,0,0,4,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,A008/A388,mot_f6_ver1_sub002826,mot_f6_ver1,2,0,0,2,0,0,0,0,Accompli,,,2002_january,Openwave Mobile Browser
Motorola,A008/A388,mot_f6_ver1_sub4,mot_f6_ver1,3,0,0,3,0,0,0,0,Accompli,,,2002_january,Openwave Mobile Browser
Motorola,a388,mot_fe_ver1_sub0707,mot_fe_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Motorola,a388,mot_fe_ver1_sub201613,mot_fe_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Motorola,RAZR L6,mot_l6_ver1_sub0a5226r,mot_l6_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,L7,mot_l7_ver1_sub08b754r,mot_l7_ver1,2,0,0,2,0,0,0,0,SLVR,,,2006_march,Motorola Internet Browser
Motorola,MPx220,mot_mpx220_ver1_sub1030,mot_mpx220_ver1,1,0,0,1,0,0,0,0,,Windows Mobile OS,2003 SE,2003_january,Microsoft Mobile Explorer
Motorola,V66,mot_sap4a_ver1_sub1103,mot_sap4a_ver1,3,0,0,3,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Motorola,T720,mot_t720_ver1_sub80r,mot_t720_ver1,5,0,0,5,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,T720,mot_t720_ver1_sub05051di,mot_t720_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,T720g,mot_t720g_ver1_sub050143r,mot_t720g_ver1,5,0,0,5,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,T720M,mot_t720m_ver1_subg050620r,mot_t720m_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,C330/C333/C336,mot_ta02_ver1,uptext_generic,1,0,0,1,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Motorola,v180,mot_v180_ver1_sub0bd109r,mot_v180_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,RAZR V3x,mot_v3x_ver1_sub8598,mot_v3x_ver1,1,0,0,1,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
Motorola,V360,mot_v360_ver1_sub08b705r,mot_v360_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,V557,mot_v557_ver1_sub082600r,mot_v557_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,V620,mot_v620_ver1_sub051101,mot_v620_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Motorola Internet Browser
SonyEricsson,J230i,sonyericsson_j230i_ver1_subr101,sonyericsson_j230i_ver1,2,0,0,2,0,0,0,0,,,,2002_january,
SonyEricsson,K310iv,sonyericsson_k310iv_ver1_subr4da,sonyericsson_k310_ver1,4,0,0,4,0,0,0,0,,,,2006_january,Access Netfront
SonyEricsson,K500i,sonyericsson_k500i_ver1_subr2aa,sonyericsson_k500i_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Semc
SonyEricsson,K608i,sonyericsson_k608i_ver1_subr2k,sonyericsson_k608i_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Semc
SonyEricsson,K770i,sonyericsson_k770i_ver1_subr8ba,sonyericsson_k770i_ver1,37,0,0,37,8,7,0.189189189189189,0.189189189189189,,,,2005_july,Access Netfront
SonyEricsson,S700i,sonyericsson_s700i_ver1_subr1a,sonyericsson_s700i_ver1,28,0,0,28,0,0,0,0,,,,2002_january,
SonyEricsson,S710a,sonyericsson_s710a_ver1_subr1a,sonyericsson_s710a_ver1,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,K750c,sonyericsson_k750c_ver1_subr1a,sonyericsson_k750c_ver1,18,0,0,18,0,0,0,0,,,,2002_january,
SonyEricsson,K750i,sonyericsson_k750i_ver1_subr1a,sonyericsson_k750i_ver1,4,0,0,4,0,0,0,0,,,,2008_january,Semc
SonyEricsson,K800i,sonyericsson_k800i_ver1_subr1aa,sonyericsson_k800i_ver1,1,0,0,1,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K800i,sonyericsson_k800i_ver1_subr1cb,sonyericsson_k800i_ver1,12,0,0,12,1,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K800iv,sonyericsson_k800iv_ver1_subr1ed,sonyericsson_k800iv_ver1,2,0,0,2,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K850i,sonyericsson_k850i_ver1_subua,sonyericsson_k850i_ver1,10,0,0,10,1,1,0.1,0.1,,,,2008_january,Access Netfront
SonyEricsson,P1i,sonyericsson_p1i_ver1,sonyericsson_xhtml_generic,10,0,0,10,2,2,0.2,0.2,,Symbian OS,9.1,2007_january,Opera
SonyEricsson,P800,sonyericsson_p800_ver1_sub10100,sonyericsson_p800_ver1,1,0,0,1,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P900,sonyericsson_p900_ver1_subr101midp20,sonyericsson_p900_ver1,3,0,0,3,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P910i,sonyericsson_p910i_ver1_subr1a,sonyericsson_p910i_ver1,3,0,0,3,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P990,sonyericsson_p990_subr10060306860enus,sonyericsson_p990_ver1,3,0,0,3,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,W200i,sonyericsson_w200i_ver1,generic_sonyericsson_netfront_ver3_3,1,0,0,1,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W200i,sonyericsson_w200i_ver1_subr4gb,sonyericsson_w200i_ver1,5,0,0,5,1,1,0.2,0.2,,,,2005_july,Access Netfront
SonyEricsson,W950i,sonyericsson_w950i_ver1_subr100,sonyericsson_w950i_ver1,5,0,0,5,0,0,0,0,,Symbian OS,,2002_january,Opera
SonyEricsson,Z300,sonyericsson_z300i_ver1_subr3f,sonyericsson_z300i_ver1,1,0,0,1,0,0,0,0,,,,2009_may,
SonyEricsson,Z300,sonyericsson_z300i_ver1_subr3g,sonyericsson_z300i_ver1,1,0,0,1,0,0,0,0,,,,2009_may,
SonyEricsson,T68i,sonyericsson_t68_ver2,ericsson_t68_ver1,6,0,0,6,0,0,0,0,,,,2002_january,
SonyEricsson,T68i,sonyericsson_t68_ver2_subj2me,sonyericsson_t68_ver2,3,0,0,3,0,0,0,0,,,,2002_january,
SonyEricsson,T68i,sonyericsson_t68_ver5,sonyericsson_t68_ver3,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T100,sonyericsson_t100_ver1_sub101,sonyericsson_t100_ver1,3,0,0,3,0,0,0,0,,,,2002_january,
SonyEricsson,T200,sonyericsson_t200_ver1_sub200101,sonyericsson_t200_ver1,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T290i,sonyericsson_t290i_ver1_subr101,sonyericsson_t290i_ver1,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T300,sonyericsson_t300_ver1,sonyericsson_xhtml_generic,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T610,sonyericsson_t610_ver1_subr201,sonyericsson_t610_ver1,5,0,0,5,0,0,0,0,,,,2002_january,
SonyEricsson,T610,sonyericsson_t610_ver1_subr301j2me,sonyericsson_t610_ver1_subr201,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T610,sonyericsson_t610_ver1_subr401,sonyericsson_t610_ver1_subr201,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T618,sonyericsson_t618_ver1_subr201,sonyericsson_t618_ver1,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T618,sonyericsson_t618_ver1_subr401,sonyericsson_t618_ver1_subr301,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T628,sonyericsson_t628_ver1_subr401,sonyericsson_t628_ver1,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,T630,sonyericsson_t630_ver1_subr401,sonyericsson_t630_ver1,3,0,0,3,0,0,0,0,,,,2002_january,
SonyEricsson,T650i,sonyericsson_t650i_ver1,generic_netfront_ver3_3,5,0,0,5,0,0,0,0,,,,2002_july,Access Netfront
SonyEricsson,V600i,sonyericsson_v600i_ver1_subr2k,sonyericsson_v600i_ver1,2,0,0,2,0,0,0,0,,,,2002_january,
SonyEricsson,W580i,sonyericsson_w580i_ver1,generic_sonyericsson_netfront_ver3_3,4,0,0,4,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W660i,sonyericsson_w660i_ver1_subr6aa,sonyericsson_w660i_ver1,13,0,0,13,1,1,0.076923076923077,0.076923076923077,,,,2005_july,Access Netfront
SonyEricsson,W700c,sonyericsson_w700c,sonyericsson_w700_ver1,5,0,0,5,0,0,0,0,,,,2002_january,
SonyEricsson,W700i,sonyericsson_w700i_ver1_subr1ca,sonyericsson_w700i_ver1,1,0,0,1,0,0,0,0,,,,2006_january,Semc
SonyEricsson,W800c,sonyericsson_w800c_subr1lsn,sonyericsson_w800c,1,0,0,1,0,0,0,0,,,,2002_january,Semc
SonyEricsson,W850i,sonyericsson_w850i_ver1_subr1ed,sonyericsson_w850i_ver1,3,0,0,3,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W900i,sonyericsson_w900i_ver1,generic_sonyericsson_netfront_ver3,1,0,0,1,0,0,0,0,,,,2007_january,Access Netfront
SonyEricsson,W900i,sonyericsson_w900i_ver1_subr5aa,sonyericsson_w900i_ver1,1,0,0,1,0,0,0,0,,,,2007_january,Access Netfront
SonyEricsson,W900i,sonyericsson_w900i_ver1_subr5bc,sonyericsson_w900i_ver1,5,0,0,5,0,0,0,0,,,,2007_january,Access Netfront
SonyEricsson,Z800,sonyericsson_z800_ver1_subr1a,sonyericsson_z800_ver1,2,0,0,2,0,0,0,0,,,,2002_january,
SonyEricsson,Z200,sonyericsson_z200_ver1_subr101,sonyericsson_z200_ver1,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,Z600,sonyericsson_z600_ver1_subr401,sonyericsson_z600_ver1,2,0,0,2,0,0,0,0,,,,2002_january,
LG,C1100,lg_c1100_ver1_subaumic20,lg_c1100_ver1,1,0,0,1,0,0,0,0,,,,2002_july,Teleca-Obigo
LG,C1300i,lg_c1300i_ver1_sub,lg_c1300i_ver1,1,0,0,1,0,0,0,0,,,,2003_january,Openwave Mobile Browser
LG,C3100,lg_c3100_ver1,lg_generic,1,0,0,1,0,0,0,0,,,,2002_july,
LG,KE970,lg_ke970_ver1,lg_generic,1,0,0,1,0,0,0,0,,,,2002_july,Teleca-Obigo
LG,F2100,lg_f2100_ver1_subaumic20,lg_f2100_ver1,1,0,0,1,0,0,0,0,,,,2002_july,Teleca-Obigo
LG,G510,lg_g510_ver1_sub42,lg_g510_ver1,1,0,0,1,0,0,0,0,,,,2002_july,
LG,G5600,lg_g5600_ver1_sub1,lg_g5600_ver1,1,0,0,1,0,0,0,0,,,,2002_july,Teleca-Obigo
LG,VX6100,lge_vx6100_ver1_sub20,lge_vx6100_ver1,1,0,0,1,0,0,0,0,,,,2003_january,Openwave Mobile Browser
LG,U8120,lg_u8120_ver1,lg_u8110_ver1,5,0,0,5,0,0,0,0,,,,2002_july,
LG,TM520,lge_tm520_ver1,uptext_generic,1,0,0,1,0,0,0,0,,,,2002_january,Openwave Mobile Browser
LG,G7000,lg_g7000_ver1_sub410,lg_g7000_ver1,1,0,0,1,0,0,0,0,,,,2002_july,
Panasonic,G60,panasonic_g60_ver1_sub106106,panasonic_g60_ver1,1,0,0,1,0,0,0,0,,,,2002_august,Openwave Mobile Browser
Panasonic,G70,panasonic_g70_ver1_sub6106d2100,panasonic_g70_ver1,1,0,0,1,0,0,0,0,,,,2002_august,Openwave Mobile Browser
Panasonic,X400P,panasonic_x400p_ver1_subrp1,panasonic_x400p_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Teleca-Obigo
Panasonic,GD75,panasonic_gd75_ver1,uptext_generic,2,0,0,2,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Panasonic,GD87,panasonic_gad87_ver1_suba19,panasonic_gad87_ver1,4,0,0,4,0,0,0,0,,,,2002_january,
Panasonic,X70,panasonic_x70_ver1_sub10,panasonic_x70_ver1,2,0,0,2,0,0,0,0,,,,2002_january,
Panasonic,SC3,panasonic_sc3_ver1_sub10,panasonic_sc3_ver1,1,0,0,1,0,0,0,0,,,,2005_august,Openwave Mobile Browser
Sanyo,RL-4920,sanyo_rl4920_ver1,generic_netfront_ver3_1,1,0,0,1,0,0,0,0,,,,2002_july,Access Netfront
Sanyo,MM-8300,sanyo_scp8300_ver1,generic_netfront_ver3_1,2,0,0,2,0,0,0,0,,,,2002_july,Access Netfront
Sanyo,SCP-8100,sanyo_scp8100_ver1,generic_netfront_ver3,1,0,0,1,0,0,0,0,,,,2002_july,Access Netfront
Apple,iPhone,apple_iphone_ver1,apple_generic,11,0,0,11,0,0,0,0,,iOS,1,2007_june,Safari
Apple,iPhone,apple_iphone_ver1_suba543,apple_iphone_ver1,16,0,0,16,0,0,0,0,,iOS,1,2007_june,Safari
Apple,iPod Touch,apple_ipod_touch_ver1,apple_generic,219,0,0,219,4,3,0.013698630136986,0.013698630136986,,iOS,1,2007_june,Safari
Voxtel,BD40,voxtel_bd40_ver1,generic_mobile,22,0,0,22,4,2,0.090909090909091,0.090909090909091,,,,2002_january,
Huawei,Vodafone 810,huawei_vf810_ver1,huawei_vf710_ver1,17,0,0,17,0,0,0,0,,,,2007_january,Teleca-Obigo
Sony,PlayStation Portable,sony_psp_ver1,generic_xhtml,108,0,0,108,0,0,0,0,PSP,,,2002_july,Access Netfront
Nokia,770,nokia_770_ver1,generic_opera_symbian,7,0,0,7,0,0,0,0,,Linux Smartphone OS,,2007_january,Opera
Windows Mobile,Pocket PC,windows_pocketpc_ver1,generic_ms_winmo2003,5,0,0,5,1,0,0,0,,Windows Mobile OS,2003,2006_january,Microsoft Mobile Explorer
T-Mobile,SDA,tmobile_sda_ver1_sub10,tmobile_sda_ver1,1,0,0,1,0,0,0,0,,Windows Mobile OS,2003 SE,2003_january,Microsoft Mobile Explorer
Sony,PEG-UX50,sonypegux50_sub1155de_nf30,sonypegux50,8,0,0,8,0,0,0,0,,,,2002_july,Access Netfront
Palm,Treo 680,palm_treo680_ver1_subblazer45_subua,palm_treo680_ver1,1,0,0,1,1,1,1,1,,Palm OS,,2002_january,Palm
SonyEricsson,P800,opera_sonyericsson_p800_ver1_sub630,opera_sonyericsson_p800_ver1,2,0,0,2,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P900,opera_sonyericsson_p900_ver1_sub316,opera_sonyericsson_p900_ver1,1,0,0,1,0,0,0,0,,Symbian OS,,2003_january,Opera
Opera,Opera for Series 60,opera_nokia_series60_sub424,opera_nokia_series60_sub432,1,0,0,1,0,0,0,0,,Symbian OS,,2002_january,Opera
Nokia,6600,nokia_6600_ver1_submoz41,nokia_6600_ver1,9,0,0,9,0,0,0,0,,Symbian OS,7.0s,2003_june,Opera
,,ibrowser_ver1,generic_mobile,594,0,0,594,7,6,0.01010101010101,0.01010101010101,,,,2002_january,
Palm,Eudora client for Palm III,palm_3_eudora_client_ver1,generic_xhtml,6,0,0,6,0,0,0,0,,,,2002_july,
Sendo,W622,sendo_w622_ver1,generic_mobile,1,0,0,1,0,0,0,0,,,,2002_january,
SonyEricsson,S500i,sonyericsson_s500i_ver1_subua,sonyericsson_s500i_ver1,7,0,0,7,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W910i,sonyericsson_w910i_ver1,generic_sonyericsson_netfront_ver3_4,1,0,0,1,0,0,0,0,,,,2007_june,Access Netfront
LG,KU990,lg_ku990_ver1_subv10a,lg_ku990_ver1,1,0,0,1,0,0,0,0,Viewty,,,2008_january,Teleca-Obigo
Sprint,6700,sprint_ppc6700_ver1,htc_apache_ver1,1,0,0,1,0,0,0,0,Apache,Windows Mobile OS,5,2005_october,Microsoft Mobile Explorer
HTC,P3450,htc_touch_p3450_ver1,htc_elf_ver1,1,0,0,1,1,0,0,0,Touch/Elf,Windows Mobile OS,6,2009_january,Microsoft Mobile Explorer
RIM,BlackBerry 8700,blackberry8700_ver1,blackberry_generic_ver4_sub10,5,0,0,5,0,0,0,0,,RIM OS,4.1,2004_july,BlackBerry
Nokia,3109 classic,nokia_3109c_ver1_sub0530,nokia_3109c_ver1,1,0,0,1,0,0,0,0,classic,,,2007_may,Nokia
Nokia,3110 classic,nokia_3110c_ver1_sub0550,nokia_3110c_ver1,2,0,0,2,0,0,0,0,classic,,,2007_february,Nokia
SonyEricsson,W810i,sonyericsson_w810i_subr4ea,sonyericsson_w810i_ver1,8,0,0,8,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K800i,sonyericsson_k800i_ver1_subr1kg,sonyericsson_k800i_ver1,6,0,0,6,1,1,0.166666666666667,0.166666666666667,,,,2005_july,Access Netfront
Nokia,6500 classic,nokia_6500c_ver1,nokia_6500_ver1,12,0,0,12,1,1,0.083333333333333,0.083333333333333,,,,2007_may,Nokia
Motorola,V220,mot_v220_ver1_sub0bd22cr,mot_v220_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,RAZR V3i,mot_v3i_ver1_sub08b48dr,mot_v3i_ver1,1,0,0,1,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
Nokia,6670,nokia_6670_ver1_sub404374,nokia_6670_ver1,2,0,0,2,0,0,0,0,,Symbian OS,7.0s,2004_september,Nokia
Motorola,PEBL U6,mot_pebl_ver1_sub088376r,mot_pebl_ver1,1,0,0,1,0,0,0,0,,,,2002_january,Motorola Internet Browser
SonyEricsson,K550i,sonyericsson_k550i_ver1_subr1jd,sonyericsson_k550i_ver1,4,0,0,4,0,0,0,0,,,,2005_july,Access Netfront
Nokia,N95 8GB,nokia_n95_ver1_sub_mozilla_d,nokia_n95_8gb_ver1,107,0,0,107,8,7,0.065420560747664,0.065420560747664,,Symbian OS,9.2,2007_august,Safari
Samsung,SGH-D900i,samsung_sgh_d900i_ver1_sub1_a,samsung_sgh_d900i_ver1,1,0,0,1,1,0,0,0,,,,2007_january,Openwave Mobile Browser
Nokia,7210,nokia_7210_ver1_sub563,nokia_7210_ver1,3,0,0,3,0,0,0,0,Supernova,,,2002_march,Nokia
Nokia,6260,nokia_6260_ver1_sub505360,nokia_6260_ver1,3,0,0,3,0,0,0,0,,Symbian OS,7.0s,2004_june,Nokia
Nokia,6233,nokia_6233_ver1_sub0510,nokia_6233_ver1,11,0,0,11,2,1,0.090909090909091,0.090909090909091,,,,2005_december,Nokia
Nokia,N73,nokia_n73_ver1_sub40727221,nokia_n73_ver1,838,0,0,838,11,5,0.005966587112172,0.005966587112172,,Symbian OS,9.1,2005_november,Nokia
Nokia,6234,nokia_6234_ver1_sub0543,nokia_6234_ver1,2,0,0,2,0,0,0,0,,,,2005_december,Nokia
Motorola,RAZR V3,mot_v3_ver1_sub0e403er,mot_v3_ver1,1,0,0,1,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
Nokia,N73,nokia_n73_ver1_20628001,nokia_n73_ver1,94,0,0,94,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,6230,nokia_6230_ver1_sub0524,nokia_6230_ver1,2,0,0,2,0,0,0,0,,,,2003_october,Nokia
Nokia,6630,nokia_6630_ver1_sub60340,nokia_6630_ver1,5,0,0,5,0,0,0,0,,Symbian OS,8,2004_june,Nokia
SonyEricsson,W800i,sonyericsson_w800i_subr1bc,sonyericsson_w800i,12,0,0,12,0,0,0,0,,,,2002_january,
SonyEricsson,K800iv,sonyericsson_k800iv_ver1_subr1jc,sonyericsson_k800iv_ver1,2,0,0,2,0,0,0,0,,,,2005_july,Access Netfront
Nokia,6131,nokia_6131_ver1_sub0610,nokia_6131_ver1,1,0,0,1,0,0,0,0,,,,2006_february,Nokia
Nokia,N95,nokia_n95_ver1_sub_mozilla_c200015,nokia_n95_ver1_sub_mozilla_c,159,0,0,159,7,5,0.031446540880503,0.031446540880503,,Symbian OS,9.2,2006_september,Safari
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_fl3,nokia_n95_8gb_ver1,374,0,0,374,20,14,0.037433155080214,0.037433155080214,,Symbian OS,9.2,2007_august,Safari
Nokia,N82,nokia_n82_ver1_sub100046,nokia_n82_ver1,249,0,0,249,19,13,0.052208835341366,0.052208835341366,,Symbian OS,9.2,2007_november,Safari
HTC,P4550,htc_p4550_ver1_subua,htc_p4550_ver1,3,0,0,3,0,0,0,0,,Windows Mobile OS,6,2007_february,Microsoft Mobile Explorer
HTC,S730,htc_s730_ver1,htc_wings_volans_ver1,1,0,0,1,0,0,0,0,,Windows Mobile OS,6,2007_october,Microsoft Mobile Explorer
SonyEricsson,W960i,sonyericsson_w960i_subopera865,sonyericsson_w960i_ver1,6,0,0,6,0,0,0,0,,Symbian OS,,2002_january,Opera
Nokia,E60,nokia_e60_ver1_submoz,nokia_e60_ver1,3,0,0,3,0,0,0,0,,Symbian OS,9.1,2005_october,Nokia
SonyEricsson,K660i,sonyericsson_k660i_ver1,generic_sonyericsson_netfront_ver3_4,7,0,0,7,0,0,0,0,,,,2008_january,Access Netfront
HTC,P3450,htc_touch_p3450_ver1_subie76,htc_touch_p3450_ver1,2,0,0,2,0,0,0,0,Touch/Elf,Windows Mobile OS,6,2009_january,Microsoft Mobile Explorer
SonyEricsson,K770i,sonyericsson_k770i_ver1subr8aa,sonyericsson_k770i_ver1,1,0,0,1,1,1,1,1,,,,2005_july,Access Netfront
LG,KU990,lg_ku990_ver1_suborange,lg_ku990_ver1,1,0,0,1,0,0,0,0,Viewty,,,2008_january,Teleca-Obigo
Nokia,N81,nokia_n81_ver1_sub110045_subnorthamerica,nokia_n81_ver1_sub110045,246,0,0,246,14,12,0.048780487804878,0.048780487804878,,Symbian OS,9.2,2007_august,Safari
Nokia,N73-2,nokia_n73_ver1_sub2,nokia_n73_ver1,15,0,0,15,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,E51,nokia_e51_ver1_sub11003420,nokia_e51_ver1,1833,0,0,1833,121,73,0.039825422804146,0.039825422804146,,Symbian OS,9.2,2007_september,Safari
Nokia,6100,nokia_6100_ver1_sub0470,nokia_6100_ver1,1,0,0,1,0,0,0,0,,,,2002_november,Nokia
HTC,MDA Vario II,tmobile_mda_varioii_ver1,htc_hermes_ver1,8,0,0,8,0,0,0,0,,Windows Mobile OS,5,2007_january,Microsoft Mobile Explorer
Nokia,E90 Communicator,nokia_e90_ver1_safari_074012,nokia_e90_ver1_safari,308,0,0,308,15,7,0.022727272727273,0.022727272727273,Communicator,Symbian OS,9.2,2007_february,Safari
LG,KU990,lg_ku990_ver1_subua,lg_ku990_ver1_subv10aobigo,3,0,0,3,0,0,0,0,Viewty,,,2008_january,Teleca-Obigo
Samsung,SGH-M620,sec_sghm620_ver1,opwv_v62_generic,1,0,0,1,0,0,0,0,,,,2003_january,Openwave Mobile Browser
Nokia,N73,nokia_n73_ver1_sub40735302,nokia_n73_ver1,1915,0,0,1915,14,5,0.002610966057441,0.002610966057441,,Symbian OS,9.1,2005_november,Nokia
Nokia,N81,nokia_n81_ver1_sub100053,nokia_n81_ver1_sub100026,111,0,0,111,10,7,0.063063063063063,0.063063063063063,,Symbian OS,9.2,2007_august,Safari
Nokia,N82,nokia_n82_ver1_sub110117,nokia_n82_ver1_sub100046,274,0,0,274,14,11,0.04014598540146,0.04014598540146,,Symbian OS,9.2,2007_november,Safari
Nokia,9300i,nokia_9300i_ver1_submozilla550,nokia_9300i_ver1_submozilla,2,0,0,2,0,0,0,0,,Symbian OS,,2005_november,Nokia
Samsung,SGH-D880,samsung_sgh_d880_ver1,opwv_v62_generic,8,0,0,8,2,1,0.125,0.125,DuoS,,,2003_january,Openwave Mobile Browser
Motorola,RAZR V3r,mot_v3r_ver1_sub08bdb43r,mot_v3r_ver1,1,0,0,1,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
RIM,BlackBerry 8320,blackberry8320_ver1,blackberry_generic_ver4_sub20,2,0,0,2,0,0,0,0,Curve,RIM OS,4.2,2007_september,BlackBerry
Motorola,L2,mot_l2_ver1_sub0a5315r,mot_l2_ver1,2,0,0,2,0,0,0,0,,,,2002_january,Motorola Internet Browser
Nokia,5700,nokia_5700_ver1_sub_safari3831,nokia_5700_ver1_sub_safari,5,0,0,5,1,1,0.2,0.2,XpressMusic,Symbian OS,9.2,2007_march,Safari
Vodafone,v1240,vodafone_v1240_ver1,htc_tornado_ver1,13,0,0,13,0,0,0,0,,Windows Mobile OS,5,2009_january,Microsoft Mobile Explorer
Nokia,N95-3 NAM,nokia_n95_ver1_sub3,nokia_n95_ver1,37,0,0,37,1,0,0,0,,Symbian OS,9.2,2007_september,Safari
Nokia,N76,nokia_n76_ver1_subua310014,nokia_n76_ver1_subua,11,0,0,11,2,2,0.181818181818182,0.181818181818182,,Symbian OS,9.2,2007_january,Safari
Nokia,N95-3 NAM,nokia_n95_ver1_sub3_sub112009,nokia_n95_ver1_sub3,25,0,0,25,0,0,0,0,,Symbian OS,9.2,2007_september,Safari
Nokia,E51,nokia_e51_ver1_sub10072604,nokia_e51_ver1,7,0,0,7,1,1,0.142857142857143,0.142857142857143,,Symbian OS,9.2,2007_september,Nokia
SonyEricsson,K530i,sonyericsson_k530i_subr6ba,sonyericsson_k530i_ver1,7,0,0,7,4,2,0.285714285714286,0.285714285714286,,,,2009_september,Access Netfront
Samsung,SGH-G800,samsung_sgh_g800_subxxgj9,samsung_sgh_g800_ver1_subua,1,0,0,1,0,0,0,0,,,,2002_july,Access Netfront
