brand_name,model_name,wurfl_device_id,wurfl_fall_back,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
Nokia,E50,nokia_e50_ver1_sub300736030,nokia_e50_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.1,2009_may,Nokia
Nokia,5310 XpressMusic,nokia_5310_xpressmusic_ver2_sub0701,nokia_5310_xpressmusic_ver1,19,0,0,19,0,0,0,0,XpressMusic,,,2009_may,Nokia
RIM,BlackBerry 8320,blackberry8320_ver1_sub45081,blackberry8320_ver1,1,1,1,0,0,0,0,0,Curve,RIM OS,4.2,2009_may,BlackBerry
SonyEricsson,C902,sonyericsson_c902_ver1_mozilla_cr3da,sonyericsson_c902_ver1,1,0,0,1,1,1,1,1,,,,2009_may,Access Netfront
Nokia,6120 classic,nokia_6120c_ver1_sub601,nokia_6120c_ver1,2628,477,243,2385,126,126,0.047945205479452,0.052830188679245,,Symbian OS,9.2,2009_may,Safari
Nokia,7210,nokia_7210_ver1_sub424,nokia_7210_ver1,1,1,1,0,0,0,0,0,Supernova,,,2009_may,Nokia
Nokia,7610,nokia_7610_ver1_sub404214,nokia_7610_ver1,2,1,1,1,0,0,0,0,,Symbian OS,7.0s,2009_may,Nokia
Nokia,E61i,nokia_e61i_ver1_sub206336501,nokia_e61i_ver1,3,1,1,2,0,0,0,0,,Symbian OS,9.1,2009_may,Nokia
SonyEricsson,C902,sonyericsson_c902_ver1_subr3da,sonyericsson_c902_ver1,7,0,0,7,0,0,0,0,,,,2009_may,Access Netfront
Samsung,M8800,samsung_gtm8800_ver1_sub_adhk2,samsung_gtm8800_ver1,1,0,0,1,0,0,0,0,Pixon,,,2008_november,Access Netfront
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub200012_1,nokia_5800d_ver1_sub1100006,14,14,14,0,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,5130,nokia_5130_xpressmusic_ver1,nokia_generic_series40_dp50,12,4,4,8,1,1,0.083333333333333,0.125,XpressMusic,,,2008_november,Nokia
Samsung,SGH C270,samsung_sgh_c270_ver1,opwv_v62_generic,4,1,0,4,0,0,0,0,,,,2009_may,Openwave Mobile Browser
HTC,8282,htc_t8282_ver1,generic_ms_winmo6_1,3,3,2,1,0,0,0,0,Touch HD T8282,Windows Mobile OS,6.1,2008_february,Opera
Nokia,N70,nokia_n70_ver1_sub13054623,nokia_n70_ver1,8,4,1,7,0,0,0,0,,Symbian OS,,2005_april,Nokia
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub210025,nokia_5800d_ver1_sub1100006,1765,1465,960,805,42,42,0.023796033994334,0.052173913043478,XpressMusic,Symbian OS,9.4,2008_october,Safari
SonyEricsson,W395,sonyericsson_w395_ver1_sud,sonyericsson_w395_ver1,2,0,0,2,0,0,0,0,,,,2009_may,Openwave Mobile Browser
Samsung,SGH E250i,samsung_sgh_e250i_ver1,samsung_sgh_e250_ver1,9,1,0,9,1,1,0.111111111111111,0.111111111111111,,,,2009_may,Openwave Mobile Browser
HTC,Dream,htc_dream_ver1_subuasg2,htc_dream_ver1_suban11,6,1,1,5,0,0,0,0,,Android,1.1,2008_september,Android Webkit
Nokia,2720 fold,nokia_2720fold_ver1,nokia_generic_series40_dp50,13,1,1,12,0,0,0,0,,,,2009_may,Nokia
Nokia,2323c-2,nokia_2323classic_ver1,nokia_generic_series40_dp50,5,0,0,5,0,0,0,0,,,,2009_may,Nokia
Nokia,N95,nokia_n95_ver1_sub310017nosemi,nokia_n95_ver1_sub310017,7,0,0,7,0,0,0,0,,Symbian OS,9.2,2006_september,Safari
Nokia,E75,nokia_e75_ver1_sub1004878,nokia_e75_ver1,24,19,11,13,1,1,0.041666666666667,0.076923076923077,E75,Symbian OS,9.3,2009_february,Safari
LG,GD900,lg_gd900_ver1,lg_generic_obigo_q7,1,1,0,1,0,0,0,0,Crystal,,,2009_june,Teleca-Obigo
HTC,TyTN II,htc_tytnii_ver1_subie711,htc_tytnii_ver1_subie76,1,1,1,0,0,0,0,0,,Windows Mobile OS,6,2007_february,Microsoft Mobile Explorer
Apple,iPod Touch,apple_ipod_touch_ver2_2_1_sub5h11a,apple_ipod_touch_ver2_2_1_sub5h11,17,17,17,0,0,0,0,0,,iOS,2.2.1,2008_july,Safari
SonyEricsson,C702,sonyericsson_c702_ver1_subr3ea,sonyericsson_c702_ver1,27,0,0,27,0,0,0,0,,,,2008_january,Access Netfront
SonyEricsson,G900,sonyericsson_g900_ver1_sub941,sonyericsson_g900_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2008_february,Opera
Nokia,N81,nokia_n81_ver3,nokia_n81_ver1,125,96,54,71,6,6,0.048,0.084507042253521,,Symbian OS,9.2,2009_june,Safari
Nokia,E66,nokia_e66_ver1_sub21021007,nokia_e66_ver1_sub20021118,331,228,152,179,9,9,0.027190332326284,0.050279329608939,,Symbian OS,9.2,2009_february,Safari
Nokia,E90 Communicator,nokia_e90_ver1_safari_4003493,nokia_e90_ver1_safari_3003484,19,5,2,17,0,0,0,0,Communicator,Symbian OS,9.2,2007_february,Safari
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_310015,nokia_n95_8gb_ver1,4208,2622,1667,2541,115,115,0.027328897338403,0.0452577725305,,Symbian OS,9.2,2007_august,Safari
Nokia,6210,nokia_6210_ver1_sub0413,nokia_6210_ver1_sub0301,25,3,2,23,3,3,0.12,0.130434782608696,Navigator,Symbian OS,9.3,2008_february,Nokia
Nokia,6220 classic,nokia_6220c_ver1_submoz10413,nokia_6220c_ver1_submoz10346,142,36,22,120,2,2,0.014084507042254,0.016666666666667,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,5630,nokia_5630expressmusic_ver1_sub011020,nokia_5630expressmusic_ver1,96,67,44,52,3,3,0.03125,0.057692307692308,XpressMusic,Symbian OS,,2009_june,Safari
Nokia,2760,nokia_2760_ver1_sub0561,nokia_2760_ver1,13,3,2,11,0,0,0,0,,,,2007_may,Nokia
Nokia,N96,nokia_n96_ver1_sub200,nokia_n96_ver1,25,22,18,7,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,E63,nokia_e63_ver1_sub10021110,nokia_e63_ver1,346,278,204,142,8,8,0.023121387283237,0.056338028169014,,Symbian OS,,2008_november,Safari
SonyEricsson,K810i,sonyericsson_k810i_ver1_subr6bc,sonyericsson_k810i_ver1,5,0,0,5,0,0,0,0,,,,2005_july,Access Netfront
Motorola,RAZR V3,mot_v3_ver1_sub0e4039r,mot_v3_ver1,2,2,2,0,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
LG,KC910,lg_kc910_ver1_subv10a,lg_kc910_ver1,6,6,6,0,0,0,0,0,Renoir,,,2009_june,Teleca-Obigo
Apple,iPhone,apple_iphone_ver3_sub7a341_enus,apple_iphone_ver3,35,30,19,16,1,0,0,0,,iOS,3,2009_june,Safari
Samsung,GT S5600,samsung_gt_s5600_ver1_suborange,samsung_gt_s5600_ver1,1,1,1,0,0,0,0,0,,,,2009_january,Dolfin/Jasmine Webkit
Nokia,N97,nokia_n97_ver1_sub100012,nokia_n97_ver1,144,137,112,32,1,1,0.006944444444444,0.03125,,Symbian OS,9.4,2008_december,Safari
LG,KM900,lg_km900_ver1_suborange,lg_km900_ver1,4,3,1,3,2,2,0.5,0.666666666666667,,,,2009_march,Teleca-Obigo
Nokia,N86 8MP,nokia_n86_ver1,nokia_n85_ver1,2993,2287,1701,1292,39,39,0.013030404276646,0.030185758513932,,Symbian OS,9.3,2009_february,Safari
Nokia,N78,nokia_n78_ver1_sub121002,nokia_n78_ver1,226,178,126,100,1,1,0.004424778761062,0.01,,Symbian OS,9.3,2008_february,Safari
Nokia,6700 classic,nokia_6700c_ver1_2,nokia_6700c_ver1,867,35,18,849,71,71,0.081891580161476,0.083627797408716,,,,2009_january,Nokia
Nokia,6220 classic,nokia_6220c_ver1_submoz10515,nokia_6220c_ver1_submoz10413,506,80,37,469,23,23,0.045454545454546,0.049040511727079,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,E75,nokia_e75_ver1_sub11048125,nokia_e75_ver1_sub1004878,36,30,20,16,1,1,0.027777777777778,0.0625,E75,Symbian OS,9.3,2009_february,Safari
Nokia,N78,nokia_n78_ver1_sub111043,nokia_n78_ver1,41,28,18,23,1,1,0.024390243902439,0.043478260869565,,Symbian OS,9.3,2008_february,Safari
Nokia,N96,nokia_n96_ver1_sub1300,nokia_n96_ver1,360,222,150,210,4,4,0.011111111111111,0.019047619047619,,Symbian OS,9.3,2008_february,Safari
HTC,Dream,htc_dream_ver1_suban15,htc_dream_ver1,17,4,4,13,0,0,0,0,,Android,1.5,2008_september,Android Webkit
Nokia,N82,nokia_n82_ver1_sub310016,nokia_n82_ver1_sub300019,1003,742,514,489,15,15,0.014955134596211,0.030674846625767,,Symbian OS,9.2,2007_november,Safari
LG,GC900,lg_gc900_ver1_subv10a,lg_gc900_ver1,5,5,2,3,0,0,0,0,Smart Viewty,,,2009_january,Teleca-Obigo
T-Mobile,myTouch 3G,tmobile_mytouch_ver1,generic_android,1,0,0,1,0,0,0,0,,Android,1.5,2007_september,Android Webkit
SonyEricsson,P100,sonyericsson_p100_ver1,sonyericsson_generic_symbian_s60,8,8,8,0,0,0,0,0,Satio,Symbian OS,9.4,2009_january,Safari
Nokia,E71,nokia_e71_ver1_sub130021012,nokia_e71_ver1,319,245,200,119,3,3,0.009404388714734,0.025210084033613,,Symbian OS,9.2,2008_june,Safari
Nokia,E51,nokia_e51_ver1_sub140034011,nokia_e51_ver1,195,131,94,101,1,1,0.005128205128205,0.00990099009901,,Symbian OS,9.2,2007_september,Nokia
Samsung,GT-I8910,samsung_i8910_ver1_sub30,samsung_i8910_ver1,58,44,36,22,0,0,0,0,Omnia HD,Symbian OS,9.4,2009_june,Safari
Samsung,GT S5603,samsung_gt_s5603_ver1,generic_dolfin,15,0,0,15,4,4,0.266666666666667,0.266666666666667,,,,2009_july,Dolfin/Jasmine Webkit
Nokia,6760 slide,nokia_6760s_ver1,nokia_generic_series60_dp30_webkit,128,47,38,90,6,6,0.046875,0.066666666666667,,Symbian OS,,2009_july,Nokia
Nokia,6303,nokia_6303c_ver1,nokia_generic_series40_dp60,739,103,59,680,31,31,0.041948579161028,0.045588235294118,Classic,,,2009_january,Safari
Nokia,N79,nokia_n79_ver1_120174,nokia_n79_ver1,155,77,57,98,3,3,0.019354838709677,0.030612244897959,,Symbian OS,,2008_august,Safari
Nokia,6600i slide,nokia_6600i_ver1,nokia_generic_series40_dp60,20,0,0,20,0,0,0,0,,Symbian OS,,2009_may,Nokia
Nokia,N79,nokia_n79_ver1_111049,nokia_n79_ver1,307,242,171,136,1,1,0.003257328990228,0.007352941176471,,Symbian OS,,2008_august,Safari
Samsung,GT-S8000,samsung_s8000_ver1,generic_dolfin,58,40,39,19,0,0,0,0,Jet,,,2009_july,Dolfin/Jasmine Webkit
Nokia,N86 8MP,nokia_n86_ver1_sub111043,nokia_n86_ver1,142,114,74,68,3,3,0.02112676056338,0.044117647058824,,Symbian OS,9.3,2009_february,Safari
Nokia,N97,nokia_n97_ver1_sub1110021,nokia_n97_ver1,105,77,47,58,4,4,0.038095238095238,0.068965517241379,,Symbian OS,9.4,2008_december,Safari
SonyEricsson,C510,sonyericsson_c510_ver1_sub_r1da,sonyericsson_c510_ver1,5,3,3,2,0,0,0,0,,,,2009_july,Access Netfront
Nokia,E71,nokia_e71_ver1_sub120021118,nokia_e71_ver1,79,62,40,39,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,3120 classic,nokia_3120c_ver1_sub0941,nokia_3120c_ver1,66,5,4,62,5,5,0.075757575757576,0.080645161290323,Classic,,,2008_february,Nokia
Nokia,N81,nokia_n81_ver1_sub1200056,nokia_n81_ver1,3,3,1,2,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Samsung,GT-S5230,samsung_gt_s5230_ver1,generic_dolfin,6,2,2,4,0,0,0,0,Star,,,2009_july,Dolfin/Jasmine Webkit
Nokia,N95,nokia_n95_ver1_sub100018_full,nokia_n95_ver1_sub100018,86,58,43,43,2,2,0.023255813953488,0.046511627906977,,Symbian OS,9.2,2006_september,Safari
Nokia,N85,nokia_n85_ver1_sub30019,nokia_n85_ver1,259,166,104,155,4,4,0.015444015444015,0.025806451612903,,Symbian OS,9.3,2008_august,Safari
Nokia,6720,nokia_6720_ver1_sub011024,nokia_6720_ver1,1,0,0,1,0,0,0,0,,Symbian OS,9.3,2009_february,Nokia
Samsung,SGH-T749,samsung_sgh_t749_ver1,generic_netfront_ver3_5,1,0,0,1,0,0,0,0,Highlight,,,2009_july,Access Netfront
Nokia,7510,nokia_7510_supernova_ver1_sub0380,nokia_7510_supernova_ver1,18,0,0,18,0,0,0,0,Supernova,,,2008_june,Safari
Nokia,N79,nokia_n79_ver1_130019,nokia_n79_ver1,2019,1409,944,1075,40,40,0.019811788013868,0.037209302325581,,Symbian OS,,2008_august,Safari
SonyEricsson,S312,sonyericsson_s312_ver1,sonyericsson_s302_ver1,5,0,0,5,0,0,0,0,,,,2009_july,Openwave Mobile Browser
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub300011,nokia_5800d_ver1,58,44,27,31,4,4,0.068965517241379,0.129032258064516,XpressMusic,Symbian OS,9.4,2008_october,Safari
Samsung,GT-I8910,samsung_i8910_ver1_suborange,samsung_i8910_ver1,11,11,11,0,0,0,0,0,Omnia HD,Symbian OS,9.4,2009_june,Safari
Apple,iPhone,apple_iphone_ver3_0_1,apple_iphone_ver3,3,2,1,2,0,0,0,0,,iOS,3.0.1,2009_june,Safari
Nokia,N78,nokia_n78_ver1_sub30011,nokia_n78_ver1,106,88,48,58,2,2,0.018867924528302,0.03448275862069,,Symbian OS,9.3,2008_february,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub1b_202014,nokia_5800d_ver1_sub1100006,1,0,0,1,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,6720,nokia_6720_ver1_sub012008,nokia_6720_ver1,125,15,12,113,1,1,0.008,0.008849557522124,,Symbian OS,9.3,2009_february,Nokia
Nokia,E66,nokia_e66_ver1_sub30021012,nokia_e66_ver1,392,315,232,160,6,6,0.01530612244898,0.0375,,Symbian OS,9.2,2008_june,Safari
SonyEricsson,W705u,sonyericsson_w705u_ver1,generic_sonyericsson_netfront_ver3_4,1,1,1,0,0,0,0,0,,,,2008_january,Access Netfront
Nokia,N97,nokia_n97_ver1_sub120024,nokia_n97_ver1,172,152,122,50,0,0,0,0,,Symbian OS,9.4,2008_december,Safari
LG,BL40,lg_bl40_ver1,lg_generic_obigo_q7,8,8,6,2,0,0,0,0,Black Label,,,2009_august,Teleca-Obigo
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_300018,nokia_n95_8gb_ver1,5316,3457,2283,3033,116,116,0.021820917983446,0.038245961094626,,Symbian OS,9.2,2007_august,Safari
Nokia,5530,nokia_5530_xpressmusic_ver1,nokia_generic_series60_dp50,202,168,119,83,5,5,0.024752475247525,0.060240963855422,XpressMusic,Symbian OS,9.4,2009_june,Safari
HTC,Touch 3G T3232,htc_touch_3g_t3232_ver1_subua,htc_touch_3g_t3232_ver1,1,1,0,1,0,0,0,0,,Windows Mobile OS,6.1,2008_december,Opera
HTC,Touch Pro2 T7373,htc_touch_pro2_ver1_subopera95,htc_touch_pro2_ver1,1,1,1,0,0,0,0,0,Rhodium 100,Windows Mobile OS,6.1,2009_january,Opera
Nokia,1680 classic,nokia_1680c_ver1_subua,nokia_1680c_ver1,11,11,10,1,0,0,0,0,,,,2008_april,Nokia
Samsung,GT S5600,samsung_gt_s5600_ver1_subua,samsung_gt_s5600_ver1_suborange,3,0,0,3,0,0,0,0,,,,2009_january,Dolfin/Jasmine Webkit
HTC,Magic,htc_magic_ver1_subua,htc_magic_ver1,4,0,0,4,0,0,0,0,,Android,1.5,2009_april,Android Webkit
RIM,BlackBerry 8520,blackberry8520_ver1,blackberry_generic_ver4_sub60,2,2,1,1,1,1,0.5,1,Curve,RIM OS,4.6.1,2009_august,BlackBerry
RIM,BlackBerry 8520,blackberry8520_ver1_subvodafone,blackberry8520_ver1,11,11,7,4,0,0,0,0,Curve,RIM OS,4.6.1,2009_august,BlackBerry
Nokia,2700 classic,nokia_2700c_ver1,nokia_generic_series40_dp50,1169,92,45,1124,211,211,0.180496150556031,0.187722419928826,,,,2009_january,Nokia
Samsung,C3053,samsung_c3053_ver1,opwv_v62_generic,7,0,0,7,2,2,0.285714285714286,0.285714285714286,,,,2009_august,Openwave Mobile Browser
Samsung,GT S5233A,samsung_gt_s5233a_ver1,samsung_gt_s5233w_ver1,336,8,7,329,20,20,0.05952380952381,0.060790273556231,Star,,,2009_august,Dolfin/Jasmine Webkit
Samsung,GT S5233W,samsung_gt_s5233w_ver1,generic_dolfin,103,68,51,52,2,2,0.019417475728155,0.038461538461538,,,,2009_august,Dolfin/Jasmine Webkit
HTC,Magic,htc_magic_ver1_cupcake_subua,htc_magic_ver1_cupcake,2,1,1,1,0,0,0,0,,Android,1.5,2009_april,Android Webkit
Samsung,GT-I8320,samsung_gt_i8320_ver1,generic_xhtml,25,25,24,1,0,0,0,0,,Linux Smartphone OS,,2009_august,Opera
SonyEricsson,Z610i,sonyericsson_z610i_ver1,generic_sonyericsson_netfront_ver3_3,2,0,0,2,0,0,0,0,,,,2009_august,Access Netfront
Nokia,6710,nokia_6710navigator_ver1,nokia_generic_series60_dp30_webkit,382,287,214,168,5,5,0.013089005235602,0.029761904761905,Navigator,Symbian OS,9.3,2009_february,Safari
Nokia,E71,nokia_e71_ver1_sub40021004,nokia_e71_ver1,337,239,174,163,4,4,0.01186943620178,0.024539877300614,,Symbian OS,9.2,2008_june,Safari
Nokia,6710,nokia_6710navigator_sub022002,nokia_6710navigator_ver1,554,435,334,220,11,11,0.01985559566787,0.05,Navigator,Symbian OS,9.3,2009_february,Safari
Nokia,6730 classic,nokia_6730c_ver1_sub021008,nokia_6730c_ver1,18,0,0,18,1,1,0.055555555555556,0.055555555555556,,Symbian OS,,2009_june,Safari
Nokia,6730 classic,nokia_6730c_ver1_sub023000,nokia_6730c_ver1,28,2,1,27,0,0,0,0,,Symbian OS,,2009_june,Safari
Nokia,E52,nokia_e52_ver1_sub021013,nokia_e52_ver1,2277,1531,1141,1136,20,20,0.008783487044357,0.017605633802817,,Symbian OS,,2009_may,Safari
Samsung,C3050,samsung_c3050_ver1_sub10,samsung_c3050_ver1,2,2,2,0,0,0,0,0,,,,2009_may,Openwave Mobile Browser
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub310001,nokia_5800d_ver1,1127,869,610,517,24,24,0.021295474711624,0.04642166344294,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub400001,nokia_5800d_ver1,1641,1323,919,722,29,29,0.017672151127361,0.04016620498615,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,E75,nokia_e75_ver1_sub2001234,nokia_e75_ver1,447,382,286,161,3,3,0.006711409395973,0.018633540372671,E75,Symbian OS,9.3,2009_february,Safari
Nokia,N86 8MP,nokia_n86_ver1_sub20011,nokia_n86_ver1,1213,924,654,559,21,21,0.017312448474856,0.037567084078712,,Symbian OS,9.3,2009_february,Safari
Nokia,5630,nokia_5630expressmusic_ver1_sub012002,nokia_5630expressmusic_ver1,54,29,17,37,0,0,0,0,XpressMusic,Symbian OS,,2009_february,Safari
Nokia,5730,nokia_5730expressmusic_ver1_sub10048110,nokia_5730expressmusic_ver1,108,80,55,53,3,3,0.027777777777778,0.056603773584906,XpressMusic,Symbian OS,9.3,2009_march,Safari
Nokia,N97,nokia_n97_ver1_sub200004,nokia_n97_ver1,1199,951,669,530,23,23,0.019182652210175,0.043396226415094,,Symbian OS,9.4,2008_december,Safari
Nokia,E72,nokia_e72_ver1_sub021010,nokia_e72_ver1,6429,5159,3952,2477,107,107,0.016643334888785,0.04319741622931,,Symbian OS,9.3,2009_june,Safari
SonyEricsson,C901,sonyericsson_c901_ver1,generic_sonyericsson_netfront_ver3_4,27,1,1,26,1,1,0.037037037037037,0.038461538461538,,,,2009_february,Access Netfront
Nokia,E66,nokia_e66_ver1_sub1000752,nokia_e66_ver1,840,611,409,431,21,21,0.025,0.048723897911833,,Symbian OS,9.2,2008_june,Safari
Nokia,5630,nokia_5630expressmusic_ver1_sub012008,nokia_5630expressmusic_ver1,13,2,2,11,0,0,0,0,XpressMusic,Symbian OS,,2009_february,Safari
Nokia,N85,nokia_n85_ver1_sub20174,nokia_n85_ver1,18,18,11,7,0,0,0,0,,Symbian OS,9.3,2008_august,Safari
Samsung,GT-S5230,samsung_gt_s5230_ver1_sub_adif1,samsung_gt_s5230_ver1,12,1,1,11,0,0,0,0,Star,,,2009_july,Dolfin/Jasmine Webkit
Samsung,C5212,samsung_gt_c5212_ver1subua,samsung_gt_c5212_ver1,52,4,1,51,0,0,0,0,,,,2008_december,Access Netfront
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub310008,nokia_5800d_ver1,112,95,61,51,3,3,0.026785714285714,0.058823529411765,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,E63,nokia_e63_ver1_sub20021012,nokia_e63_ver1,224,176,115,109,5,5,0.022321428571429,0.045871559633028,,Symbian OS,,2008_november,Safari
Nokia,5230,nokia_5230_ver1,nokia_generic_series60_dp50,194,31,14,180,11,11,0.056701030927835,0.061111111111111,Nuron,Symbian OS,9.4,2009_august,Safari
Nokia,X6-00,nokia_x6_ver1,nokia_generic_series60_dp50,177,137,96,81,5,5,0.028248587570622,0.061728395061728,,Symbian OS,9.4,2009_september,Safari
Nokia,6303,nokia_6303c_ver1_subchina,nokia_6303c_ver1,45,9,3,42,4,4,0.088888888888889,0.095238095238095,Classic,,,2009_january,Safari
Samsung,S8003,samsung_gt_s8003_ver1_subua,samsung_gt_s8003_ver1,59,50,39,20,0,0,0,0,Jet,,,2009_september,Dolfin/Jasmine Webkit
RIM,BlackBerry 9700,blackberry9700_ver1,blackberry_generic_ver5,180,146,122,58,0,0,0,0,Bold,RIM OS,5,2009_september,BlackBerry
Nokia,N97,nokia_n97_ver1_sub120026,nokia_n97_ver1,237,175,108,129,6,6,0.025316455696202,0.046511627906977,,Symbian OS,9.4,2008_december,Safari
Nokia,6730 classic,nokia_6730c_ver1_sub022001,nokia_6730c_ver1,15,1,1,14,0,0,0,0,,Symbian OS,,2009_june,Safari
SonyEricsson,T715,sonyericsson_t715_ver1,generic_netfront_ver3_4,12,1,1,11,1,1,0.083333333333333,0.090909090909091,,,,2009_september,Access Netfront
Nokia,5630,nokia_5630expressmusic_ver1_sub013006,nokia_5630expressmusic_ver1,203,141,97,106,6,6,0.029556650246305,0.056603773584906,XpressMusic,Symbian OS,,2009_february,Safari
Nokia,N81,nokia_n81_ver3_sub210008,nokia_n81_ver1,17,14,9,8,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
LG,GT505,lg_gt505_ver1_suborange,lg_gt505_ver1,1,0,0,1,0,0,0,0,,,,2009_august,Teleca-Obigo
Samsung,GT B3310,samsung_gt_b3310_ver1,generic_netfront_ver3_4,7,0,0,7,2,2,0.285714285714286,0.285714285714286,,,,2009_september,Access Netfront
Nokia,5530,nokia_5530_xpressmusic_ver2_sub200059,nokia_5530_xpressmusic_ver1,32,32,30,2,0,0,0,0,XpressMusic,Symbian OS,9.4,2009_june,Safari
Samsung,GT M8910,samsung_gt_m8910_ver1,generic_dolfin,37,29,27,10,0,0,0,0,Pixon12,,,2009_september,Dolfin/Jasmine Webkit
SonyEricsson,J105i,sonyericsson_j105j_ver1,generic_sonyericsson_netfront_ver3_4,10,1,1,9,0,0,0,0,,,,2009_september,Access Netfront
SonyEricsson,U1i,sonyericsson_u1i_ver1,sonyericsson_generic_symbian_s60,6246,5220,3889,2357,114,114,0.018251681075889,0.048366567670768,Satio,Symbian OS,9.4,2009_september,Nokia
Nokia,N79,nokia_n79_ver1_sub31002,nokia_n79_ver1,115,73,53,62,3,3,0.026086956521739,0.048387096774194,,Symbian OS,,2008_august,Safari
Nokia,5730,nokia_5730expressmusic_ver1_sub2001280,nokia_5730expressmusic_ver1,67,65,55,12,1,1,0.014925373134328,0.083333333333333,XpressMusic,Symbian OS,9.3,2009_march,Safari
RIM,BlackBerry 9520,blackberry9520_ver1,blackberry_generic_ver5,6,5,5,1,0,0,0,0,Storm II,RIM OS,5,2009_november,BlackBerry
LG,GW300,lg_gw300_ver1,lg_generic_obigo_q7,1,1,0,1,0,0,0,0,Smart,,,2009_october,Teleca-Obigo
LG,GD510,lg_gd510_ver1,lg_generic_obigo_q7,12,11,11,1,0,0,0,0,Pop,,,2009_october,Teleca-Obigo
Siemens,S6C,sie_s6c_ver1_subua,sie_s6c_ver1,1,1,1,0,0,0,0,0,,,,2005_january,Openwave Mobile Browser
Samsung,GT S3653,samsung_gt_s3653_ver1,generic_dolfin,544,12,2,542,30,30,0.055147058823529,0.055350553505535,,,,2009_october,Dolfin/Jasmine Webkit
SonyEricsson,U10i,sonyericsson_u10i_ver1_subua,sonyericsson_u10i_ver1,27,13,7,20,6,6,0.222222222222222,0.3,Aino,,,2009_october,Access Netfront
Nokia,N97 mini,nokia_n97_mini_ver1,nokia_generic_series60_dp50,6048,4822,3449,2599,115,115,0.01901455026455,0.04424778761062,N97 mini,Symbian OS,9.4,2009_september,Safari
Nokia,6303,nokia_6303classic_ver1,nokia_generic_series40_dp60,73,34,23,50,5,5,0.068493150684932,0.1,Classic,,,2009_october,Nokia
Nokia,X3-00,nokia_x3_00_ver1_sub0050,nokia_x3_00_ver1,2450,173,81,2369,164,164,0.066938775510204,0.06922752216125,,,,2009_september,Nokia
Nokia,3710,nokia_3710fold_ver1_sub50,nokia_3710fold_ver1,37,0,0,37,0,0,0,0,Fold,,,2009_june,Nokia
SonyEricsson,U1iv,sonyericsson_u1i_ver1_subua,sonyericsson_u1i_ver1,8,8,7,1,0,0,0,0,Satio,Symbian OS,9.4,2009_september,Nokia
Nokia,E71-3,nokia_e71_ver1_sub3_11007127,nokia_e71_ver1,20,20,14,6,0,0,0,0,,Symbian OS,9.2,2009_october,Safari
Nokia,E63,nokia_e63_ver1_sub1,nokia_e63_ver1,7,5,0,7,0,0,0,0,,Symbian OS,,2008_november,Safari
SonyEricsson,U100i,sonyericsson_u100i_ver1,generic_sonyericsson_netfront_ver3_5,3,2,2,1,0,0,0,0,,,,2009_october,Access Netfront
Samsung,GT-C5130,samsung_gt_c5130_ver1,generic_netfront_ver3_5,6,6,4,2,0,0,0,0,,,,2009_october,Access Netfront
SonyEricsson,F100i,sonyericsson_f100i_ver1,generic_netfront_ver3_4,2,0,0,2,0,0,0,0,,,,2009_october,Access Netfront
Alcatel,OT 708,alcatel_ot708_ver1_subua,alcatel_ot708_ver1,1,0,0,1,0,0,0,0,,,,2009_august,Teleca-Obigo
Verizon,Droid,verizon_droid_ver1,generic_android_ver2,16,6,3,13,1,1,0.0625,0.076923076923077,,Android,2,2009_october,Android Webkit
LG,VX 11000,lg_vx11000_ver1,lg_generic_obigo_q7,1,1,1,0,0,0,0,0,enV Touch,,,2009_october,Teleca-Obigo
Apple,iPod Touch,apple_ipod_touch_ver3_1_1,apple_ipod_touch_ver3_1,1,1,1,0,0,0,0,0,,iOS,3.1.1,2009_august,Safari
Nokia,N900,nokia_n900_ver1,nokia_generic_maemo,7,7,7,0,0,0,0,0,,Linux Smartphone OS,,2009_august,Firefox
LG,GM730,lg_gm730_ver1,generic_ms_winmo6_1,2,2,2,0,0,0,0,0,,Windows Mobile OS,6.1,2009_february,Microsoft Mobile Explorer
